name,"name,""name,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj"""
367,"367,""ENSMUSG00000024527,2075.47759063911,1.79847051560839,0.148717168285765,12.0932272738852,1.1469124901079401e-33,3.9187053589766095e-32"""
368,"368,""ENSMUSG00000097627,778.720864510453,2.40996926216066,0.20025528559808198,12.0344851570986,2.34089782117321e-33,7.96172484977565e-32"""
369,"369,""ENSMUSG00000025154,247.841531685868,4.91602820253998,0.408833964546709,12.0245102629635,2.64149653480492e-33,8.963638696808401e-32"""
370,"370,""ENSMUSG00000088602,1845.7713369424398,1.70172359130532,0.141675783194498,12.0113935701286,3.09583673223888e-33,1.0481518136400597e-31"""
371,"371,""ENSMUSG00000085908,4852.73539919395,1.5150520840087802,0.126376993546325,11.9883535878974,4.08952704488241e-33,1.3783186513034699e-31"""
372,"372,""ENSMUSG00000118555,1524.29693101805,1.8340490592045802,0.153373750095941,11.9580375263519,5.893837440331629e-33,1.97748865650046e-31"""
373,"373,""ENSMUSG00000083951,895.729001266996,2.24082554665722,0.187950763747985,11.922407240982801,9.04565405231177e-33,3.02815973971435e-31"""
374,"374,""ENSMUSG00000020902,562.517829378231,2.79020786346721,0.234111799665716,11.9182709605039,9.50608924177588e-33,3.17516169136178e-31"""
375,"375,""ENSMUSG00000068141,1997.51569272302,1.66818190971851,0.140444489475022,11.8778737133378,1.54240943953491e-32,5.11743283312951e-31"""
376,"376,""ENSMUSG00000106820,1650.32032450329,1.78946510612216,0.150665374907247,11.877082622492399,1.55707275740464e-32,5.15460285934597e-31"""
377,"377,""ENSMUSG00000099797,1522.4505213315197,1.82173894822116,0.153564351984038,11.863032824249,1.8418065975221596e-32,6.07021966444417e-31"""
378,"378,""ENSMUSG00000079391,1558.5895656415803,1.83050023903223,0.154402432658266,11.8553847081128,2.0179529182880297e-32,6.62146357351029e-31"""
379,"379,""ENSMUSG00000103764,1189.35450323737,1.97055577350819,0.167015586887139,11.798633949296,3.96698943732197e-32,1.28749981803454e-30"""
380,"380,""ENSMUSG00000020038,1448.75758663326,1.8231082173693898,0.154547098049103,11.7964571343174,4.0709260572346196e-32,1.3183605537961799e-30"""
381,"381,""ENSMUSG00000085581,1523.14576314418,1.79571076010245,0.153074055099044,11.730993596142499,8.84146691082926e-32,2.8083439780516698e-30"""
382,"382,""ENSMUSG00000109619,2022.1211559770397,1.73526834127491,0.148242408938634,11.7056134860385,1.19293295465623e-31,3.781089835215709e-30"""
383,"383,""ENSMUSG00000033538,1470.3201335245199,1.8516612282948601,0.158787430004308,11.6612582510129,2.01049150318453e-31,6.33198560738688e-30"""
384,"384,""ENSMUSG00000024759,1349.26347156929,1.8482781803225,0.158776246329373,11.640772615875699,2.55688812605756e-31,8.035857049341669e-30"""
385,"385,""ENSMUSG00000037979,2151.4942992451,1.5738174904073101,0.135510268004879,11.614009134353198,3.4982026599022794e-31,1.09022437289883e-29"""
386,"386,""ENSMUSG00000111997,680.7464954623281,2.45817425449404,0.212049381758595,11.5924613130564,4.50012056515485e-31,1.3937275687965e-29"""
387,"387,""ENSMUSG00000083314,2144.17384197017,1.55596598868521,0.13508772406522698,11.518189379916699,1.0683229890500098e-30,3.2814036222428895e-29"""
388,"388,""ENSMUSG00000091922,2077.45566672556,1.5655036284173403,0.135970601475955,11.513544923857602,1.12746584837888e-30,3.45593801302471e-29"""
389,"389,""ENSMUSG00000097640,710.4068092510381,2.5393657108418997,0.221302489170784,11.4746369114819,1.76918745354864e-30,5.389690285381199e-29"""
390,"390,""ENSMUSG00000083076,2030.6958269482998,1.5721260687041299,0.13701570297212098,11.474057605090803,1.78107530501906e-30,5.41483241201408e-29"""
391,"391,""ENSMUSG00000101583,2601.0881075167104,1.5461874544952898,0.134791980701945,11.4709157506503,1.8469433277731e-30,5.59225909630811e-29"""
392,"392,""ENSMUSG00000024392,1818.943920225,1.8643972241975502,0.162584731562798,11.4672343846595,1.92720382601095e-30,5.823439228414829e-29"""
393,"393,""ENSMUSG00000086702,1740.80698585159,1.67175088792873,0.14602410891399,11.4484580687523,2.39365374952948e-30,7.203688870048629e-29"""
394,"394,""ENSMUSG00000065979,2375.91189932177,1.55291840753369,0.135819357573842,11.433704556358302,2.8373985539278598e-30,8.50477389494232e-29"""
395,"395,""ENSMUSG00000089710,1444.91554209327,1.7864264074309901,0.156344363912395,11.426228376431801,3.0925146166594395e-30,9.250841414533258e-29"""
396,"396,""ENSMUSG00000023055,1694.99456475143,1.66572265929697,0.145868204335164,11.4193676880372,3.3465988158493995e-30,9.99083818831833e-29"""
397,"397,""ENSMUSG00000092181,1114.4160190575099,1.9677697235910099,0.17253944302267102,11.4047529603562,3.9589957420834294e-30,1.1771888137688e-28"""
398,"398,""ENSMUSG00000107388,1165.9950146481199,1.9165905240639498,0.168097349047294,11.401670132969901,4.10173832695279e-30,1.21478321782536e-28"""
399,"399,""ENSMUSG00000102841,2217.4512408925,1.5998947370302001,0.141230202328022,11.328276180715699,9.505710845341168e-30,2.77116584076414e-28"""
400,"400,""ENSMUSG00000040812,2048.15819792628,1.55882264591221,0.13780692740508302,11.3116421305153,1.14918361711345e-29,3.3436305359646494e-28"""
401,"401,""ENSMUSG00000019433,1346.610202487,1.8248009701501298,0.16133069713817802,11.310934636247199,1.15848842082299e-29,3.36413294444447e-28"""
402,"402,""ENSMUSG00000022718,1262.08438197581,1.8444488275876298,0.163409803436207,11.28725932473,1.5169313280597197e-29,4.38790796002051e-28"""
403,"403,""ENSMUSG00000097320,597.013846025497,2.5404405208342404,0.225488326490842,11.266394852318099,1.9228273292379197e-29,5.5404949175352595e-28"""
404,"404,""ENSMUSG00000086893,995.9521711880541,2.0157467795088797,0.17935996492573802,11.2385547150585,2.6366353811060795e-29,7.56800718156786e-28"""
405,"405,""ENSMUSG00000043126,1404.96999127623,1.8045955178431001,0.161485337226415,11.1749806442978,5.40621583939661e-29,1.5428428612929398e-27"""
406,"406,""ENSMUSG00000102728,1605.08250291565,1.7065597718807097,0.153249496316018,11.1358263022384,8.396269418155731e-29,2.3915721897182798e-27"""
407,"407,""ENSMUSG00000078919,2003.8224587919897,1.5674698823581699,0.141378338329019,11.0870583208462,1.44977101703976e-28,4.10593894312571e-27"""
408,"408,""ENSMUSG00000104016,293.475106715065,3.6604095318783503,0.331098384083411,11.055353054686599,2.06522665346159e-28,5.83789021947197e-27"""
409,"409,""ENSMUSG00000034563,1615.05679383265,1.6553836300366398,0.14988354783102698,11.0444652131057,2.33151776616e-28,6.5781477580465e-27"""
410,"410,""ENSMUSG00000110542,2171.3040738791397,1.52660449394228,0.139464091113091,10.9462190715771,6.9279409886540095e-28,1.9290754562238997e-26"""
411,"411,""ENSMUSG00000107661,2152.4849280044896,1.542568133197,0.141047852558026,10.9364879026598,7.71302094315101e-28,2.13968106126854e-26"""
412,"412,""ENSMUSG00000020867,2231.14154105525,1.50414485172229,0.137631069184252,10.9288176037391,8.39349469958334e-28,2.32412435947385e-26"""
413,"413,""ENSMUSG00000111262,1095.2240273524,1.87322490072527,0.17186905276761902,10.8991401916785,1.1635153342165e-27,3.1979498032883996e-26"""
414,"414,""ENSMUSG00000087474,1175.43239096209,1.94835077825854,0.178823288930922,10.895397293644303,1.2123627781567198e-27,3.32607151127083e-26"""
415,"415,""ENSMUSG00000054161,1870.41315684974,1.54711301069929,0.14212752766124898,10.8853860765574,1.35323987484901e-27,3.6921638123856496e-26"""
416,"416,""ENSMUSG00000084437,1133.7083357161698,1.8479594593677802,0.169796675209472,10.883366574098199,1.3835673265215899e-27,3.7680077629235895e-26"""
417,"417,""ENSMUSG00000030086,1596.7667562124302,1.61685043672368,0.14916059960239,10.839661687024801,2.23295266187136e-27,6.0152433641768e-26"""
418,"418,""ENSMUSG00000053687,1311.28693660416,1.75320075840157,0.16222295213464002,10.8073533080971,3.1770429133017597e-27,8.48179359846889e-26"""
419,"419,""ENSMUSG00000085622,1796.82813274474,1.54916973036305,0.143787006544865,10.7740592671681,4.5642383921232e-27,1.2076990999548698e-25"""
420,"420,""ENSMUSG00000044066,1209.84385563813,1.77606711414617,0.165271568614755,10.7463560068589,6.164927858447579e-27,1.61404095443398e-25"""
421,"421,""ENSMUSG00000020785,920.089983627266,1.9810185249753898,0.18569220787939605,10.668291080162302,1.43236457097129e-26,3.7109452197842296e-25"""
422,"422,""ENSMUSG00000033488,576.09732196319,2.6417273649867,0.247886510728828,10.6570033085688,1.6172463605534998e-26,4.17541057767167e-25"""
423,"423,""ENSMUSG00000088637,792.204924789363,2.09929842766358,0.19820803887263297,10.5913889245056,3.26707826759567e-26,8.420357258195958e-25"""
424,"424,""ENSMUSG00000101191,1515.10192324271,1.66244718471405,0.15752780961928,10.5533568246263,4.90140196858701e-26,1.25673296258245e-24"""
425,"425,""ENSMUSG00000103818,1363.82746107673,1.7524323424392398,0.16620739407031,10.5436485075864,5.43486126461068e-26,1.3911190422492297e-24"""
426,"426,""ENSMUSG00000095988,1337.4457483862,1.85659896962441,0.17624089963671,10.534438790606801,5.99397261014071e-26,1.53159879885534e-24"""
427,"427,""ENSMUSG00000025777,410.93539496085197,2.86393165575697,0.27189632509507,10.5331753003854,6.07499786156867e-26,1.54964457437994e-24"""
428,"428,""ENSMUSG00000083049,1345.96579812297,1.6671732900624299,0.158456182338474,10.521352120558,6.88779538064771e-26,1.74799808833916e-24"""
429,"429,""ENSMUSG00000118245,918.946250327508,2.07978225237035,0.19771155741634802,10.5192750466816,7.04132629525771e-26,1.78392241191248e-24"""
430,"430,""ENSMUSG00000100255,388.860856447739,2.91838580670402,0.278611957565891,10.474732786778699,1.1285586923069697e-25,2.84469354302824e-24"""
431,"431,""ENSMUSG00000045928,805.2343113916679,2.09369414045222,0.20019592694992602,10.4582254611799,1.34348166753214e-25,3.3693344109808495e-24"""
432,"432,""ENSMUSG00000098145,719.484439913721,2.2460576280250897,0.216032449876776,10.3968530158605,2.56256861579393e-25,6.356304275321839e-24"""
433,"433,""ENSMUSG00000086134,1355.41573118165,1.83659314649606,0.17727135582031897,10.360349183303,3.75588369546981e-25,9.26347672374401e-24"""
434,"434,""ENSMUSG00000102483,722.471240018952,2.13182743635275,0.20671223015023604,10.313020351061699,6.1536388887954895e-25,1.5003397467493697e-23"""
435,"435,""ENSMUSG00000048489,1510.57040158125,1.56301768342066,0.15175292833229198,10.2997530301236,7.064242964156779e-25,1.7195429319778398e-23"""
436,"436,""ENSMUSG00000105071,1656.8134962848499,1.5571833960096801,0.15169820498712,10.2650087134643,1.01311828773849e-24,2.46205923857102e-23"""
437,"437,""ENSMUSG00000094092,248.86496610207,3.6525521480427003,0.356497844260506,10.2456500280368,1.2378995773413299e-24,2.9985349599437105e-23"""
438,"438,""ENSMUSG00000091429,1451.9355731766102,1.77962959388991,0.17369493066643696,10.245719820732699,1.23700643096972e-24,2.9985349599437105e-23"""
439,"439,""ENSMUSG00000086233,1056.46845442675,1.7937039870971498,0.175221737930788,10.2367663297898,1.3569608089779898e-24,3.2709781830655497e-23"""
440,"440,""ENSMUSG00000062074,2573.40348876054,1.59090108888492,0.15585037103684302,10.2078748885932,1.8282508893844096e-24,4.385741304212479e-23"""
441,"441,""ENSMUSG00000081758,938.3081634317559,1.8593809671191102,0.182676077035172,10.1785685202836,2.47170514307723e-24,5.919773555694779e-23"""
442,"442,""ENSMUSG00000046561,1241.9859197773,1.77186230640347,0.17414695339001096,10.1745237106463,2.57657392382953e-24,6.151157330655211e-23"""
443,"443,""ENSMUSG00000029836,1521.40706034054,1.5648215517316801,0.153958170325043,10.163939649503199,2.87230235679906e-24,6.835253707545629e-23"""
444,"444,""ENSMUSG00000095398,1553.1488815297598,1.53048674335731,0.151019784191609,10.13434598354,3.8896769063457396e-24,9.153952112769741e-23"""
445,"445,""ENSMUSG00000102808,1252.07926015521,1.7548113589660501,0.17372678336329597,10.1009834234736,5.469095610905569e-24,1.2770081083959299e-22"""
446,"446,""ENSMUSG00000074570,888.5157062064051,1.96358708476361,0.194664887461376,10.0870121487791,6.3059742335042496e-24,1.46781403369551e-22"""
447,"447,""ENSMUSG00000109249,1427.49896124268,1.5860092312227903,0.15730726493032599,10.0822376635005,6.62010298806436e-24,1.5361319970902598e-22"""
448,"448,""ENSMUSG00000037813,1045.52601758901,1.7571500642660502,0.17465124570504997,10.0609077088034,8.223657967114439e-24,1.90525400833754e-22"""
449,"449,""ENSMUSG00000082610,193.04031702693803,4.93271201257373,0.492733207135201,10.0109185683932,1.36479386469169e-23,3.12789756958648e-22"""
450,"450,""ENSMUSG00000107879,1078.8911087598199,1.79112016533824,0.180902966870719,9.90099939388086,4.12135724808412e-23,9.24636429588993e-22"""
451,"451,""ENSMUSG00000008393,1064.4547443351,1.76592116681282,0.178876095540873,9.87231503166007,5.48830672891852e-23,1.2221121874544e-21"""
452,"452,""ENSMUSG00000057346,1167.5914417744,1.67996922799369,0.17022873598021201,9.86889327656744,5.67876883363344e-23,1.26263610917369e-21"""
453,"453,""ENSMUSG00000031546,1403.07431866335,1.6399312672237802,0.166282631193329,9.862312470369279,6.06365084963611e-23,1.34620278251906e-21"""
454,"454,""ENSMUSG00000066175,1164.56069818241,1.6491612098762598,0.167456316328031,9.84830698560036,6.97082588419044e-23,1.53389059374867e-21"""
455,"455,""ENSMUSG00000118479,1240.65741825123,1.6932539232756698,0.172613101218686,9.809533061632811,1.0244148415085899e-22,2.23109764531483e-21"""
456,"456,""ENSMUSG00000029440,402.51639920068,2.70937124894091,0.27713582066641496,9.776330040720891,1.4227615054533e-22,3.0717214705416997e-21"""
457,"457,""ENSMUSG00000020256,572.198945996117,2.19768515220237,0.22770413600656197,9.651494218528581,4.84446262888542e-22,1.01932146585461e-20"""
458,"458,""ENSMUSG00000021055,581.571349192649,2.15936545348154,0.225634795120965,9.57017933481351,1.0672039548182699e-21,2.2142252527754598e-20"""
459,"459,""ENSMUSG00000111241,1000.3781359199601,1.7288637254300099,0.180680278186147,9.568635507904368,1.08325846369124e-21,2.24129185189006e-20"""
460,"460,""ENSMUSG00000039652,1116.88330502322,1.62827568643323,0.170242413696433,9.56445371678462,1.12795577263841e-21,2.33053497156649e-20"""
461,"461,""ENSMUSG00000034083,524.376677436322,2.3108468414812497,0.24170486295262802,9.56061377190478,1.1706039002616699e-21,2.4153028119387998e-20"""
462,"462,""ENSMUSG00000086443,299.432649275397,3.0573879701677797,0.319969981932872,9.55523374942467,1.2330524998759299e-21,2.5406338991219598e-20"""
463,"463,""ENSMUSG00000108563,1085.50823860246,1.6567865325063702,0.17347280725678602,9.55069880234244,1.28824372763498e-21,2.64636579764038e-20"""
464,"464,""ENSMUSG00000082303,937.242404248353,1.78957185835928,0.187620932672484,9.53823133095284,1.4528893310619e-21,2.9730346654985e-20"""
465,"465,""ENSMUSG00000086381,455.66984768605903,2.4525084477439103,0.257280552888764,9.532428394633689,1.5364629595071697e-21,3.13973781999703e-20"""
466,"466,""ENSMUSG00000091694,1339.67069997775,1.53771774644954,0.161380286171553,9.528535256251109,1.5951797679782e-21,3.25080615643929e-20"""
467,"467,""ENSMUSG00000104623,787.534308429377,1.9544084633768402,0.205368984594693,9.516570709223599,1.78988185793601e-21,3.63267984164479e-20"""
468,"468,""ENSMUSG00000110388,1402.2711013345402,1.51581887305047,0.159304045474992,9.515256618441802,1.8126495068415898e-21,3.67388295284614e-20"""
469,"469,""ENSMUSG00000086150,603.646809865334,2.2380687266324104,0.23543159846641395,9.506237655484812,1.97683101400378e-21,3.99035929750872e-20"""
470,"470,""ENSMUSG00000112109,325.536152465816,2.90072793243534,0.305567071702864,9.49293363407966,2.2462199776684498e-21,4.5218836496387696e-20"""
471,"471,""ENSMUSG00000026883,1044.89174759773,1.6744747772359398,0.176752162135988,9.47357450681508,2.7042771657865097e-21,5.429328428399129e-20"""
472,"472,""ENSMUSG00000025785,742.2817237705859,1.90676771341652,0.20134075555888395,9.47035143542447,2.78903748424513e-21,5.57695186614761e-20"""
473,"473,""ENSMUSG00000101526,831.979675503456,1.8400620053066499,0.1948563709499,9.44317086650327,3.61665635275385e-21,7.17407852023623e-20"""
474,"474,""ENSMUSG00000092368,621.998424540566,2.13327975805592,0.22652405090296399,9.41745368561219,4.62159517854607e-21,9.09483532031715e-20"""
475,"475,""ENSMUSG00000085256,739.318238399778,1.8900973305232298,0.20173791582048398,9.36907334863683,7.31720985664373e-21,1.41380642327395e-19"""
476,"476,""ENSMUSG00000045694,1149.93772093966,1.58219793229079,0.169040957333999,9.35984957281452,7.98502950817725e-21,1.53289928586748e-19"""
477,"477,""ENSMUSG00000080730,1217.6926897109101,1.60514356745528,0.172536816760669,9.303194515764279,1.36288070113175e-20,2.5929545089092798e-19"""
478,"478,""ENSMUSG00000092908,739.8426067419341,1.98606662895477,0.21445513021175,9.26098912622772,2.0254704611014098e-20,3.8339813798002203e-19"""
479,"479,""ENSMUSG00000006457,1131.55186046651,1.6743598871278402,0.18104117876017,9.24850301237771,2.2765864799329102e-20,4.3038462933452498e-19"""
480,"480,""ENSMUSG00000099794,1052.6501389232901,1.63024784127059,0.17633270127201398,9.245294999228411,2.34592689459912e-20,4.423705436562429e-19"""
481,"481,""ENSMUSG00000021488,882.5117051495039,1.72762599874506,0.18690729735714498,9.24322390390082,2.39179806431433e-20,4.49881512172861e-19"""
482,"482,""ENSMUSG00000026656,607.278446050365,2.06936347461304,0.225053019976453,9.19500424757488,3.74979783265814e-20,7.00009252043964e-19"""
483,"483,""ENSMUSG00000080994,816.8843579803371,1.77225066840007,0.19443299071020603,9.11496892542034,7.86930215379703e-20,1.44548698132077e-18"""
484,"484,""ENSMUSG00000088575,1178.8893233014999,1.52362688623498,0.16771351624362302,9.08469943484903,1.0398558945676899e-19,1.89373267253972e-18"""
485,"485,""ENSMUSG00000031284,1065.8818279602199,1.5672870209439098,0.17272892046679802,9.0736804045804,1.15063258248352e-19,2.0878165141604198e-18"""
486,"486,""ENSMUSG00000065915,986.012016731252,1.6143971959616399,0.17821623770608802,9.05864256108963,1.32084007669054e-19,2.37926899908816e-18"""
487,"487,""ENSMUSG00000081805,628.716911658657,1.96419949052466,0.217637501484256,9.02509667281195,1.79536780891648e-19,3.1915983591203897e-18"""
488,"488,""ENSMUSG00000021962,446.213795554251,2.43269548237396,0.27235242689553196,8.93216010631358,4.1777029819461497e-19,7.339061476657049e-18"""
489,"489,""ENSMUSG00000055493,1222.9942063584301,1.5450139267140202,0.17309793806304702,8.9256633787936,4.430359264668639e-19,7.74636877532497e-18"""
490,"490,""ENSMUSG00000002748,641.05393478138,2.10994410624722,0.23643883548656602,8.9238474800689,4.50363921138492e-19,7.865265337866489e-18"""
491,"491,""ENSMUSG00000085112,1081.36549810864,1.63899461547802,0.183992617725592,8.9079368277831,5.1991006680776595e-19,9.016414744162159e-18"""
492,"492,""ENSMUSG00000030617,497.120389693234,2.78403645541851,0.31282260345369606,8.89972919054297,5.5983112636591e-19,9.69744684822438e-18"""
493,"493,""ENSMUSG00000115979,748.284259928087,2.04415641100416,0.229937836998716,8.89003931534578,6.108729072647879e-19,1.0557046055131698e-17"""
494,"494,""ENSMUSG00000091415,779.400346754769,1.7731475853591898,0.199938525049625,8.86846386867709,7.416182059564959e-19,1.2742660223914598e-17"""
495,"495,""ENSMUSG00000110156,1178.34671876821,1.5615742737112799,0.17652261875067898,8.84631264119669,9.04586043637944e-19,1.54536907019203e-17"""
496,"496,""ENSMUSG00000057789,562.762806939956,2.09790093208401,0.23819895300574698,8.8073474111089,1.2814206761538e-18,2.16677909337833e-17"""
497,"497,""ENSMUSG00000026499,1124.81606619946,1.5650700841751999,0.17777561030494002,8.80362655760609,1.32464645433521e-18,2.2347970815664298e-17"""
498,"498,""ENSMUSG00000086804,715.030691934332,1.88276594058216,0.216420306242999,8.69958079843104,3.3311240616462798e-18,5.41153273133529e-17"""
499,"499,""ENSMUSG00000095648,1030.6672107649902,1.52720934389549,0.175839654160191,8.68523855548646,3.77948361971896e-18,6.126547060169019e-17"""
500,"500,""ENSMUSG00000036390,257.881053016584,3.3399580659943395,0.38502215676204204,8.674716525622081,4.14581902743641e-18,6.70578350181544e-17"""
501,"501,""ENSMUSG00000051900,629.637360610097,1.86773252690472,0.216738828578863,8.617433891062669,6.84712725051867e-18,1.0981460892188299e-16"""
502,"502,""ENSMUSG00000038304,803.495824046848,1.712701738816,0.199728203158716,8.57516220408287,9.894724707066079e-18,1.56810334001238e-16"""
503,"503,""ENSMUSG00000039891,960.5717651720689,1.5586660274003,0.181880538030251,8.56972408527324,1.0373328020383502e-17,1.6422047557880199e-16"""
504,"504,""ENSMUSG00000091423,318.951789623286,2.53762172938019,0.298430860430091,8.50321486766828,1.8441112382665698e-17,2.87662043104262e-16"""
505,"505,""ENSMUSG00000030792,620.477180022287,1.8419103011263303,0.21747429386448397,8.46955411784939,2.46334149733719e-17,3.81063325917259e-16"""
506,"506,""ENSMUSG00000116250,527.079990721262,2.06750649098259,0.244360917134692,8.460872201764468,2.6538510743820805e-17,4.08413424122622e-16"""
507,"507,""ENSMUSG00000028121,565.572106121346,1.91065464974914,0.226218365394854,8.44606337073554,3.01290186927748e-17,4.61761308092867e-16"""
508,"508,""ENSMUSG00000114830,921.5805835027879,1.7087695232373998,0.202521743537197,8.437462039346661,3.24302396825552e-17,4.95500800565153e-16"""
509,"509,""ENSMUSG00000085089,631.938348725859,1.81687087317372,0.21542296102620698,8.43397038328095,3.3413130559818106e-17,5.08952357821687e-16"""
510,"510,""ENSMUSG00000084851,449.711814325032,2.13920657772205,0.254518274095678,8.40492332160745,4.28141236077492e-17,6.5081836671902e-16"""
511,"511,""ENSMUSG00000085078,515.2539359767,2.0782613047754896,0.24741506296184101,8.39989804944099,4.46866438136677e-17,6.78590145659742e-16"""
512,"512,""ENSMUSG00000004231,571.562977561931,1.89463486973851,0.22646522538651198,8.36611831465473,5.954740557624941e-17,8.951339060236e-16"""
513,"513,""ENSMUSG00000031821,662.449084937185,1.80498584588449,0.216345806507315,8.34305908223582,7.239297389236992e-17,1.07843813207463e-15"""
514,"514,""ENSMUSG00000021101,519.727430226573,1.95668401729204,0.235114875422233,8.322246790119559,8.63113653433874e-17,1.2819346057033301e-15"""
515,"515,""ENSMUSG00000059040,654.706289921828,1.8197768867221,0.21907046056545199,8.30681088643808,9.830843758042858e-17,1.45432055078018e-15"""
516,"516,""ENSMUSG00000098376,560.513810004394,1.9291726595375702,0.233113981827127,8.27566259396748,1.27743251413215e-16,1.8767171758409e-15"""
517,"517,""ENSMUSG00000097929,204.977094707922,3.16721389145337,0.38338063370733,8.261277730244451,1.4412131600103503e-16,2.10487769065434e-15"""
518,"518,""ENSMUSG00000088819,887.5427533477589,1.5538183133602899,0.18848941105786,8.24353105375937,1.6720150355388202e-16,2.43242265472869e-15"""
519,"519,""ENSMUSG00000086782,487.2244999128201,2.00274149322312,0.24525571505352103,8.16593200605363,3.1896290503887495e-16,4.5600675588907105e-15"""
520,"520,""ENSMUSG00000029275,765.5742549848,1.76380177820283,0.21646670486420397,8.14814351846542,3.6955361275372005e-16,5.24808405070749e-15"""
521,"521,""ENSMUSG00000002289,901.180893618799,1.51265225093817,0.18726804017767001,8.07747146551565,6.61234951457505e-16,9.24921790785206e-15"""
522,"522,""ENSMUSG00000089951,344.82048266592005,2.3568034080237,0.29248095505988003,8.05797221067331,7.75704468256625e-16,1.07594687743193e-14"""
523,"523,""ENSMUSG00000011382,437.48778383618105,2.13376023584092,0.264888482842825,8.055315251690331,7.927422266734441e-16,1.09806182166022e-14"""
524,"524,""ENSMUSG00000109489,391.09686356853797,2.17288657417537,0.27009391960049,8.04492962073861,8.62950023323327e-16,1.19252008325117e-14"""
525,"525,""ENSMUSG00000106334,231.085212958661,2.8625016106511096,0.356024762586496,8.0401756042339,8.97098179391185e-16,1.23741403503616e-14"""
526,"526,""ENSMUSG00000029504,761.789415199348,1.5893055567878702,0.197915489255092,8.03022321683687,9.72954804069983e-16,1.3346323863932401e-14"""
527,"527,""ENSMUSG00000081453,770.115337552162,1.5925743155521002,0.19833310693857997,8.02979563086908,9.76351692808248e-16,1.33683007056659e-14"""
528,"528,""ENSMUSG00000101880,873.246672888577,1.57446564287992,0.197874507475755,7.95688976293643,1.76417759392812e-15,2.38700759461827e-14"""
529,"529,""ENSMUSG00000021262,1168.90913420439,1.5156699412660601,0.190528889790043,7.9550662523478,1.79035676723017e-15,2.4202309220896403e-14"""
530,"530,""ENSMUSG00000025162,422.530045920104,2.04826439211539,0.258426157912493,7.925917440636799,2.26468023326499e-15,3.03389761105652e-14"""
531,"531,""ENSMUSG00000024576,426.0575311522,2.08688508835288,0.263468758886053,7.92080661546456,2.3597470747493302e-15,3.15841439106385e-14"""
532,"532,""ENSMUSG00000085779,598.547150794849,2.0490143851610902,0.261761597842292,7.827788346538099,4.96526901560904e-15,6.488387063642801e-14"""
533,"533,""ENSMUSG00000112742,140.268861330235,3.67910335826907,0.470375691957279,7.82162731020382,5.21447978292593e-15,6.79615969608466e-14"""
534,"534,""ENSMUSG00000104967,456.560455374569,1.9504137859672401,0.249972691792137,7.802507433848421,6.06890530857676e-15,7.88216934453949e-14"""
535,"535,""ENSMUSG00000043300,552.234354704843,1.7844589370400399,0.231012749538582,7.72450412630587,1.12289603846785e-14,1.4420501969875498e-13"""
536,"536,""ENSMUSG00000098224,735.364058830497,1.5470685388068102,0.20066252154879502,7.70980314044649,1.26011962645318e-14,1.61271495492036e-13"""
537,"537,""ENSMUSG00000042178,586.438870323678,1.7125293798621597,0.222811654732111,7.68599551904567,1.5181182115924e-14,1.9296422353320802e-13"""
538,"538,""ENSMUSG00000090192,727.9491510293609,1.5519817470574497,0.20203058072222602,7.6819149928162895,1.5672782953442498e-14,1.98873464784866e-13"""
539,"539,""ENSMUSG00000070443,513.0742693073901,1.8901646771567198,0.24607678034714003,7.6811988294477205,1.57606637246131e-14,1.9981838936643602e-13"""
540,"540,""ENSMUSG00000107428,653.291916649715,1.7504323585178798,0.22876381528276998,7.651701193889481,1.9833768707319997e-14,2.50180908071928e-13"""
541,"541,""ENSMUSG00000094543,473.535982953313,1.96550326775294,0.256925424243524,7.650092526031821,2.0083475221294998e-14,2.53116353952311e-13"""
542,"542,""ENSMUSG00000096745,567.07979072822,1.7558111292772498,0.23017326924170498,7.628214757785231,2.3802680980116e-14,2.98978531670141e-13"""
543,"543,""ENSMUSG00000030347,534.28076201195,1.82191999050754,0.24117949413104398,7.55420769527616,4.21417244918484e-14,5.201203560522489e-13"""
544,"544,""ENSMUSG00000080582,735.7231848424541,1.5762483922368602,0.20876920417683703,7.55019591348208,4.34603986073015e-14,5.3550831931594e-13"""
545,"545,""ENSMUSG00000095871,779.796762308268,1.51291420430846,0.20081553743992,7.53385033646158,4.92655907466342e-14,6.050366903154251e-13"""
546,"546,""ENSMUSG00000056076,194.170418901519,2.95681816211327,0.39477930284117496,7.48980035385198,6.89784580057757e-14,8.367850886905869e-13"""
547,"547,""ENSMUSG00000079273,644.439220912121,1.6519874980811,0.220684550117403,7.48574151295253,7.11442978968329e-14,8.609558129724769e-13"""
548,"548,""ENSMUSG00000030556,470.245648475608,1.8312372081533999,0.245026185200034,7.47363881398398,7.8007067497718e-14,9.432396789882351e-13"""
549,"549,""ENSMUSG00000104413,222.792998669143,2.9141718334832203,0.390163644683303,7.46910142242663,8.074428903576499e-14,9.73177729583973e-13"""
550,"550,""ENSMUSG00000117788,381.849447716828,1.9960257152217502,0.27001216763208197,7.39235469544297,1.44251101585826e-13,1.7068376968419802e-12"""
551,"551,""ENSMUSG00000087264,681.483127986246,1.6631327784504097,0.22518040161205605,7.385779430821319,1.51562869596887e-13,1.79050917397687e-12"""
552,"552,""ENSMUSG00000114503,433.06095091359595,1.89148248229947,0.2560961397285,7.38582972904132,1.5150557852423902e-13,1.79050917397687e-12"""
